id_puce,lot_id,défectueux
1258,63,Non défectueux
1259,63,Non défectueux
1260,63,Défectueux
1261,64,Non défectueux
1262,64,Non défectueux
1263,64,Non défectueux
1264,64,Défectueux
1265,64,Défectueux
1266,64,Défectueux
1267,64,Non défectueux
1268,64,Non défectueux
1269,64,Non défectueux
1270,64,Non défectueux
1271,64,Non défectueux
1272,64,Non défectueux
1273,64,Défectueux
1274,64,Non défectueux
1275,64,Non défectueux
1276,64,Défectueux
1277,64,Non défectueux
1278,64,Non défectueux
1279,64,Non défectueux
1280,64,Non défectueux
1281,65,Non défectueux
1282,65,Non défectueux
1283,65,Non défectueux
1284,65,Défectueux
1285,65,Non défectueux
1286,65,Non défectueux
1287,65,Non défectueux
1288,65,Non défectueux
1289,65,Non défectueux
1290,65,Non défectueux
1291,65,Non défectueux
1292,65,Non défectueux
1293,65,Non défectueux
1294,65,Non défectueux
1295,65,Non défectueux
1296,65,Non défectueux
1297,65,Non défectueux
1298,65,Non défectueux
1299,65,Non défectueux
1300,65,Défectueux
1301,66,Non défectueux
1302,66,Non défectueux
1303,66,Non défectueux
1304,66,Défectueux
1305,66,Non défectueux
1306,66,Non défectueux
1307,66,Non défectueux
1308,66,Non défectueux
1309,66,Non défectueux
1310,66,Défectueux
1311,66,Non défectueux
1312,66,Non défectueux
1313,66,Non défectueux
1314,66,Non défectueux
1315,66,Non défectueux
1316,66,Défectueux
1317,66,Non défectueux
1318,66,Non défectueux
1319,66,Non défectueux
1320,66,Défectueux
1321,67,Non défectueux
1322,67,Non défectueux
1323,67,Non défectueux
1324,67,Non défectueux
1325,67,Non défectueux
1326,67,Non défectueux
1327,67,Non défectueux
1328,67,Non défectueux
1329,67,Non défectueux
1330,67,Non défectueux
1331,67,Non défectueux
1332,67,Non défectueux
1333,67,Non défectueux
1334,67,Non défectueux
1335,67,Non défectueux
1336,67,Non défectueux
1337,67,Non défectueux
1338,67,Non défectueux
1339,67,Défectueux
1340,67,Non défectueux
1341,68,Non défectueux
1342,68,Non défectueux
1343,68,Non défectueux
1344,68,Non défectueux
1345,68,Non défectueux
1346,68,Non défectueux
1347,68,Non défectueux
1348,68,Non défectueux
1349,68,Non défectueux
1350,68,Non défectueux
1351,68,Non défectueux
1352,68,Non défectueux
1353,68,Non défectueux
1354,68,Non défectueux
1355,68,Non défectueux
1356,68,Non défectueux
1357,68,Défectueux
1358,68,Non défectueux
1359,68,Non défectueux
1360,68,Non défectueux
1361,69,Non défectueux
1362,69,Non défectueux
1363,69,Défectueux
1364,69,Non défectueux
1365,69,Non défectueux
1366,69,Non défectueux
1367,69,Défectueux
1368,69,Non défectueux
1369,69,Non défectueux
1370,69,Non défectueux
1371,69,Non défectueux
1372,69,Non défectueux
1373,69,Non défectueux
1374,69,Non défectueux
1375,69,Non défectueux
1376,69,Non défectueux
1377,69,Non défectueux
1378,69,Non défectueux
1379,69,Non défectueux
1380,69,Non défectueux
1381,70,Non défectueux
1382,70,Non défectueux
1383,70,Non défectueux
1384,70,Non défectueux
1385,70,Non défectueux
1386,70,Non défectueux
1387,70,Non défectueux
1388,70,Non défectueux
1389,70,Non défectueux
1390,70,Non défectueux
1391,70,Non défectueux
1392,70,Non défectueux
1393,70,Non défectueux
1394,70,Non défectueux
1395,70,Non défectueux
1396,70,Non défectueux
1397,70,Non défectueux
1398,70,Non défectueux
1399,70,Non défectueux
1400,70,Défectueux
1401,71,Non défectueux
1402,71,Non défectueux
1403,71,Non défectueux
1404,71,Non défectueux
1405,71,Non défectueux
1406,71,Défectueux
1407,71,Non défectueux
1408,71,Non défectueux
1409,71,Non défectueux
1410,71,Non défectueux
1411,71,Non défectueux
1412,71,Non défectueux
1413,71,Non défectueux
1414,71,Non défectueux
1415,71,Non défectueux
1416,71,Non défectueux
1417,71,Non défectueux
1418,71,Non défectueux
1419,71,Non défectueux
1420,71,Non défectueux
1421,72,Non défectueux
1422,72,Non défectueux
1423,72,Non défectueux
1424,72,Non défectueux
1425,72,Non défectueux
1426,72,Non défectueux
1427,72,Non défectueux
1428,72,Non défectueux
1429,72,Non défectueux
1430,72,Non défectueux
1431,72,Non défectueux
1432,72,Non défectueux
1433,72,Non défectueux
1434,72,Non défectueux
1435,72,Non défectueux
1436,72,Non défectueux
1437,72,Non défectueux
1438,72,Défectueux
1439,72,Non défectueux
1440,72,Défectueux
1441,73,Non défectueux
1442,73,Non défectueux
1443,73,Non défectueux
1444,73,Non défectueux
1445,73,Non défectueux
1446,73,Non défectueux
1447,73,Non défectueux
1448,73,Non défectueux
1449,73,Non défectueux
1450,73,Non défectueux
1451,73,Non défectueux
1452,73,Non défectueux
1453,73,Défectueux
1454,73,Non défectueux
1455,73,Non défectueux
1456,73,Non défectueux
1457,73,Non défectueux
1458,73,Défectueux
1459,73,Non défectueux
1460,73,Non défectueux
1461,74,Non défectueux
1462,74,Non défectueux
1463,74,Non défectueux
1464,74,Défectueux
1465,74,Non défectueux
1466,74,Non défectueux
1467,74,Non défectueux
1468,74,Non défectueux
1469,74,Non défectueux
1470,74,Non défectueux
1471,74,Non défectueux
1472,74,Non défectueux
1473,74,Non défectueux
1474,74,Défectueux
1475,74,Non défectueux
1476,74,Non défectueux
1477,74,Non défectueux
1478,74,Non défectueux
1479,74,Non défectueux
1480,74,Non défectueux
1481,75,Non défectueux
1482,75,Non défectueux
1483,75,Non défectueux
1484,75,Non défectueux
1485,75,Non défectueux
1486,75,Non défectueux
1487,75,Non défectueux
1488,75,Non défectueux
1489,75,Non défectueux
1490,75,Non défectueux
1491,75,Non défectueux
1492,75,Non défectueux
1493,75,Défectueux
1494,75,Non défectueux
1495,75,Non défectueux
1496,75,Non défectueux
1497,75,Non défectueux
1498,75,Non défectueux
1499,75,Non défectueux
1500,75,Non défectueux
1501,76,Non défectueux
1502,76,Non défectueux
1503,76,Non défectueux
1504,76,Non défectueux
1505,76,Défectueux
1506,76,Non défectueux
1507,76,Non défectueux
1508,76,Non défectueux
1509,76,Défectueux
1510,76,Non défectueux
1511,76,Non défectueux
1512,76,Non défectueux
1513,76,Défectueux
1514,76,Non défectueux
1515,76,Non défectueux
1516,76,Non défectueux
1517,76,Non défectueux
1518,76,Non défectueux
1519,76,Non défectueux
1520,76,Non défectueux
1521,77,Non défectueux
1522,77,Non défectueux
1523,77,Non défectueux
1524,77,Non défectueux
1525,77,Non défectueux
1526,77,Non défectueux
1527,77,Défectueux
1528,77,Non défectueux
1529,77,Non défectueux
1530,77,Non défectueux
1531,77,Non défectueux
1532,77,Non défectueux
1533,77,Non défectueux
1534,77,Non défectueux
1535,77,Non défectueux
1536,77,Non défectueux
1537,77,Non défectueux
1538,77,Non défectueux
1539,77,Non défectueux
1540,77,Non défectueux
1541,78,Non défectueux
1542,78,Non défectueux
1543,78,Non défectueux
1544,78,Non défectueux
1545,78,Non défectueux
1546,78,Non défectueux
1547,78,Non défectueux
1548,78,Non défectueux
1549,78,Non défectueux
1550,78,Défectueux
1551,78,Non défectueux
1552,78,Non défectueux
1553,78,Non défectueux
1554,78,Non défectueux
1555,78,Non défectueux
1556,78,Non défectueux
1557,78,Non défectueux
1558,78,Non défectueux
1559,78,Non défectueux
1560,78,Non défectueux
1561,79,Non défectueux
1562,79,Défectueux
1563,79,Défectueux
1564,79,Non défectueux
1565,79,Défectueux
1566,79,Non défectueux
1567,79,Non défectueux
1568,79,Non défectueux
1569,79,Non défectueux
1570,79,Non défectueux
1571,79,Non défectueux
1572,79,Non défectueux
1573,79,Défectueux
1574,79,Non défectueux
1575,79,Non défectueux
1576,79,Non défectueux
1577,79,Non défectueux
1578,79,Non défectueux
1579,79,Non défectueux
1580,79,Non défectueux
1581,80,Non défectueux
1582,80,Non défectueux
1583,80,Non défectueux
1584,80,Non défectueux
1585,80,Non défectueux
1586,80,Non défectueux
1587,80,Non défectueux
1588,80,Non défectueux
1589,80,Non défectueux
1590,80,Non défectueux
1591,80,Non défectueux
1592,80,Non défectueux
1593,80,Non défectueux
1594,80,Non défectueux
1595,80,Non défectueux
1596,80,Non défectueux
1597,80,Non défectueux
1598,80,Non défectueux
1599,80,Non défectueux
1600,80,Non défectueux
1601,81,Non défectueux
1602,81,Non défectueux
1603,81,Défectueux
1604,81,Non défectueux
1605,81,Non défectueux
1606,81,Non défectueux
1607,81,Non défectueux
1608,81,Non défectueux
1609,81,Non défectueux
1610,81,Non défectueux
1611,81,Non défectueux
1612,81,Non défectueux
1613,81,Défectueux
1614,81,Non défectueux
1615,81,Non défectueux
1616,81,Non défectueux
1617,81,Non défectueux
1618,81,Non défectueux
1619,81,Non défectueux
1620,81,Non défectueux
1621,82,Non défectueux
1622,82,Non défectueux
1623,82,Non défectueux
1624,82,Non défectueux
1625,82,Non défectueux
1626,82,Non défectueux
1627,82,Non défectueux
1628,82,Non défectueux
1629,82,Non défectueux
1630,82,Non défectueux
1631,82,Non défectueux
1632,82,Non défectueux
1633,82,Non défectueux
1634,82,Défectueux
1635,82,Non défectueux
1636,82,Défectueux
1637,82,Non défectueux
1638,82,Non défectueux
1639,82,Non défectueux
1640,82,Non défectueux
1641,83,Non défectueux
1642,83,Non défectueux
1643,83,Non défectueux
1644,83,Non défectueux
1645,83,Non défectueux
1646,83,Défectueux
1647,83,Défectueux
1648,83,Non défectueux
1649,83,Non défectueux
1650,83,Non défectueux
1651,83,Non défectueux
1652,83,Non défectueux
1653,83,Non défectueux
1654,83,Non défectueux
1655,83,Non défectueux
1656,83,Non défectueux
1657,83,Non défectueux
1658,83,Non défectueux
1659,83,Non défectueux
1660,83,Non défectueux
1661,84,Non défectueux
1662,84,Non défectueux
1663,84,Non défectueux
1664,84,Non défectueux
1665,84,Non défectueux
1666,84,Défectueux
1667,84,Non défectueux
1668,84,Non défectueux
1669,84,Non défectueux
1670,84,Non défectueux
1671,84,Non défectueux
1672,84,Non défectueux
1673,84,Non défectueux
1674,84,Non défectueux
1675,84,Non défectueux
1676,84,Non défectueux
1677,84,Non défectueux
1678,84,Non défectueux
1679,84,Non défectueux
1680,84,Non défectueux
1681,85,Non défectueux
1682,85,Non défectueux
1683,85,Non défectueux
1684,85,Non défectueux
1685,85,Non défectueux
1686,85,Non défectueux
1687,85,Non défectueux
1688,85,Non défectueux
1689,85,Non défectueux
1690,85,Non défectueux
1691,85,Non défectueux
1692,85,Non défectueux
1693,85,Non défectueux
1694,85,Non défectueux
1695,85,Non défectueux
1696,85,Non défectueux
1697,85,Non défectueux
1698,85,Défectueux
1699,85,Non défectueux
1700,85,Non défectueux
1701,86,Non défectueux
1702,86,Non défectueux
1703,86,Non défectueux
1704,86,Défectueux
1705,86,Non défectueux
1706,86,Défectueux
1707,86,Non défectueux
1708,86,Non défectueux
1709,86,Non défectueux
1710,86,Non défectueux
1711,86,Non défectueux
1712,86,Non défectueux
1713,86,Non défectueux
1714,86,Non défectueux
1715,86,Non défectueux
1716,86,Non défectueux
1717,86,Défectueux
1718,86,Non défectueux
1719,86,Non défectueux
1720,86,Non défectueux
1721,87,Non défectueux
1722,87,Non défectueux
1723,87,Non défectueux
1724,87,Non défectueux
1725,87,Non défectueux
1726,87,Non défectueux
1727,87,Non défectueux
1728,87,Non défectueux
1729,87,Non défectueux
1730,87,Non défectueux
1731,87,Non défectueux
1732,87,Non défectueux
1733,87,Non défectueux
1734,87,Non défectueux
1735,87,Non défectueux
1736,87,Non défectueux
1737,87,Non défectueux
1738,87,Non défectueux
1739,87,Non défectueux
1740,87,Non défectueux
1741,88,Non défectueux
1742,88,Non défectueux
1743,88,Non défectueux
1744,88,Non défectueux
1745,88,Non défectueux
1746,88,Non défectueux
1747,88,Non défectueux
1748,88,Non défectueux
1749,88,Non défectueux
1750,88,Non défectueux
1751,88,Défectueux
1752,88,Non défectueux
1753,88,Non défectueux
1754,88,Non défectueux
1755,88,Non défectueux
1756,88,Non défectueux
1757,88,Non défectueux
1758,88,Non défectueux
1759,88,Non défectueux
1760,88,Défectueux
1761,89,Non défectueux
1762,89,Non défectueux
1763,89,Non défectueux
1764,89,Non défectueux
1765,89,Non défectueux
1766,89,Non défectueux
1767,89,Non défectueux
1768,89,Non défectueux
1769,89,Non défectueux
1770,89,Non défectueux
1771,89,Non défectueux
1772,89,Non défectueux
1773,89,Défectueux
1774,89,Non défectueux
1775,89,Non défectueux
1776,89,Non défectueux
1777,89,Défectueux
1778,89,Non défectueux
1779,89,Non défectueux
1780,89,Non défectueux
1781,90,Non défectueux
1782,90,Non défectueux
1783,90,Non défectueux
1784,90,Non défectueux
1785,90,Défectueux
1786,90,Non défectueux
1787,90,Non défectueux
1788,90,Non défectueux
1789,90,Non défectueux
1790,90,Non défectueux
1791,90,Non défectueux
1792,90,Non défectueux
1793,90,Défectueux
1794,90,Non défectueux
1795,90,Non défectueux
1796,90,Non défectueux
1797,90,Non défectueux
1798,90,Non défectueux
1799,90,Non défectueux
1800,90,Non défectueux
1801,91,Non défectueux
1802,91,Non défectueux
1803,91,Non défectueux
1804,91,Non défectueux
1805,91,Non défectueux
1806,91,Non défectueux
1807,91,Non défectueux
1808,91,Non défectueux
1809,91,Non défectueux
1810,91,Non défectueux
1811,91,Non défectueux
1812,91,Non défectueux
1813,91,Non défectueux
1814,91,Non défectueux
1815,91,Non défectueux
1816,91,Non défectueux
1817,91,Non défectueux
1818,91,Non défectueux
1819,91,Non défectueux
1820,91,Non défectueux
1821,92,Non défectueux
1822,92,Non défectueux
1823,92,Non défectueux
1824,92,Défectueux
1825,92,Non défectueux
1826,92,Non défectueux
1827,92,Non défectueux
1828,92,Non défectueux
1829,92,Non défectueux
1830,92,Non défectueux
1831,92,Non défectueux
1832,92,Non défectueux
1833,92,Non défectueux
1834,92,Non défectueux
1835,92,Non défectueux
1836,92,Non défectueux
1837,92,Non défectueux
1838,92,Non défectueux
1839,92,Non défectueux
1840,92,Non défectueux
1841,93,Non défectueux
1842,93,Non défectueux
1843,93,Non défectueux
1844,93,Défectueux
1845,93,Non défectueux
1846,93,Non défectueux
1847,93,Non défectueux
1848,93,Non défectueux
1849,93,Non défectueux
1850,93,Non défectueux
1851,93,Non défectueux
1852,93,Non défectueux
1853,93,Défectueux
1854,93,Non défectueux
1855,93,Non défectueux
1856,93,Non défectueux
1857,93,Non défectueux
1858,93,Non défectueux
1859,93,Non défectueux
1860,93,Non défectueux
1861,94,Défectueux
1862,94,Non défectueux
1863,94,Non défectueux
1864,94,Non défectueux
1865,94,Non défectueux
1866,94,Non défectueux
1867,94,Non défectueux
1868,94,Non défectueux
1869,94,Non défectueux
1870,94,Non défectueux
1871,94,Non défectueux
1872,94,Non défectueux
1873,94,Non défectueux
1874,94,Non défectueux
1875,94,Non défectueux
1876,94,Non défectueux
1877,94,Défectueux
1878,94,Non défectueux
1879,94,Non défectueux
1880,94,Non défectueux
1881,95,Non défectueux
1882,95,Non défectueux
1883,95,Non défectueux
1884,95,Non défectueux
1885,95,Non défectueux
1886,95,Non défectueux
1887,95,Non défectueux
1888,95,Non défectueux
1889,95,Non défectueux
1890,95,Défectueux
1891,95,Défectueux
1892,95,Non défectueux
1893,95,Non défectueux
1894,95,Non défectueux
1895,95,Non défectueux
1896,95,Non défectueux
1897,95,Non défectueux
1898,95,Non défectueux
1899,95,Non défectueux
1900,95,Non défectueux
1901,96,Non défectueux
1902,96,Non défectueux
1903,96,Non défectueux
1904,96,Non défectueux
1905,96,Non défectueux
1906,96,Non défectueux
1907,96,Non défectueux
1908,96,Non défectueux
1909,96,Défectueux
1910,96,Non défectueux
1911,96,Non défectueux
1912,96,Non défectueux
1913,96,Non défectueux
1914,96,Non défectueux
1915,96,Non défectueux
1916,96,Non défectueux
1917,96,Non défectueux
1918,96,Non défectueux
1919,96,Non défectueux
1920,96,Non défectueux
1921,97,Non défectueux
1922,97,Non défectueux
1923,97,Défectueux
1924,97,Non défectueux
1925,97,Non défectueux
1926,97,Non défectueux
1927,97,Défectueux
1928,97,Défectueux
1929,97,Non défectueux
1930,97,Non défectueux
1931,97,Non défectueux
1932,97,Non défectueux
1933,97,Non défectueux
1934,97,Non défectueux
1935,97,Non défectueux
1936,97,Non défectueux
1937,97,Non défectueux
1938,97,Défectueux
1939,97,Défectueux
1940,97,Non défectueux
1941,98,Non défectueux
1942,98,Non défectueux
1943,98,Non défectueux
1944,98,Non défectueux
1945,98,Non défectueux
1946,98,Non défectueux
1947,98,Non défectueux
1948,98,Défectueux
1949,98,Non défectueux
1950,98,Non défectueux
1951,98,Non défectueux
1952,98,Non défectueux
1953,98,Non défectueux
1954,98,Non défectueux
1955,98,Défectueux
1956,98,Non défectueux
1957,98,Non défectueux
1958,98,Non défectueux
